"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
607067,"Rea, Colin",185,0.4702702702702703,0.5297297297297298,0.2702702702702703,0.2,0.05945945945945946,0.34054054054054056,0.41081081081081083,0.24864864864864866,0.1945945945945946,0.23243243243243245,0.043243243243243246,0.14594594594594595,0.1783783783783784,0.20540540540540542
681217,"Silseth, Chase",52,0.46153846153846156,0.5384615384615384,0.25,0.25,0.038461538461538464,0.40384615384615385,0.28846153846153844,0.3076923076923077,0.25,0.17307692307692307,0.038461538461538464,0.15384615384615385,0.11538461538461536,0.2692307692307693
686799,"Kochanowicz, Jack",191,0.5706806282722513,0.42931937172774864,0.20418848167539266,0.18324607329842932,0.041884816753926704,0.418848167539267,0.34554973821989526,0.2356020942408377,0.2931937172774869,0.20418848167539266,0.07329842931937172,0.12565445026178013,0.1413612565445026,0.16230366492146597
608566,"Márquez, Germán",96,0.3333333333333333,0.6666666666666666,0.3645833333333333,0.20833333333333334,0.09375,0.3958333333333333,0.2916666666666667,0.3125,0.19791666666666666,0.08333333333333333,0.052083333333333336,0.19791666666666666,0.20833333333333337,0.2604166666666667
683232,"Mears, Nick",57,0.47368421052631576,0.5263157894736842,0.24561403508771928,0.22807017543859648,0.05263157894736842,0.42105263157894735,0.3508771929824561,0.22807017543859648,0.22807017543859648,0.21052631578947367,0.03508771929824561,0.19298245614035087,0.14035087719298245,0.19298245614035087
666974,"Cano, Yennier",54,0.6111111111111112,0.38888888888888884,0.2037037037037037,0.16666666666666666,0.018518518518518517,0.5370370370370371,0.37037037037037035,0.09259259259259259,0.4074074074074074,0.2037037037037037,0,0.1296296296296297,0.16666666666666666,0.09259259259259259
661563,"Gil, Luis",62,0.46774193548387094,0.532258064516129,0.3225806451612903,0.14516129032258066,0.06451612903225806,0.3870967741935484,0.3870967741935484,0.22580645161290322,0.22580645161290322,0.1935483870967742,0.04838709677419355,0.16129032258064516,0.1935483870967742,0.1774193548387097
595345,"Okert, Steven",70,0.2857142857142857,0.7142857142857143,0.35714285714285715,0.17142857142857143,0.18571428571428572,0.4142857142857143,0.35714285714285715,0.22857142857142856,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.27142857142857146,0.2857142857142857,0.15714285714285714
676428,"Hurter, Brant",70,0.6,0.4,0.1,0.24285714285714285,0.05714285714285714,0.4142857142857143,0.4,0.18571428571428572,0.2714285714285714,0.2857142857142857,0.04285714285714286,0.1428571428571429,0.11428571428571432,0.14285714285714285
646241,"De Jesus, Enmanuel",69,0.4057971014492754,0.5942028985507246,0.2608695652173913,0.2898550724637681,0.043478260869565216,0.2753623188405797,0.391304347826087,0.3333333333333333,0.14492753623188406,0.2028985507246377,0.057971014492753624,0.13043478260869565,0.18840579710144928,0.2753623188405797
663372,"Feltner, Ryan",81,0.43209876543209874,0.5679012345679011,0.32098765432098764,0.20987654320987653,0.037037037037037035,0.3333333333333333,0.4074074074074074,0.25925925925925924,0.18518518518518517,0.19753086419753085,0.04938271604938271,0.14814814814814814,0.20987654320987653,0.20987654320987653
676440,"Bibee, Tanner",189,0.36507936507936506,0.6349206349206349,0.2698412698412698,0.25396825396825395,0.1111111111111111,0.37037037037037035,0.3915343915343915,0.23809523809523808,0.12698412698412698,0.1746031746031746,0.06349206349206349,0.24338624338624337,0.21693121693121692,0.1746031746031746
623454,"Anderson, Drew",92,0.5,0.49999999999999994,0.21739130434782608,0.17391304347826086,0.10869565217391304,0.358695652173913,0.33695652173913043,0.30434782608695654,0.2826086956521739,0.14130434782608695,0.07608695652173914,0.07608695652173914,0.1956521739130435,0.2282608695652174
673929,"Leasure, Jordan",52,0.23076923076923078,0.7692307692307693,0.5,0.17307692307692307,0.09615384615384616,0.40384615384615385,0.40384615384615385,0.19230769230769232,0.09615384615384616,0.09615384615384616,0.038461538461538464,0.3076923076923077,0.3076923076923077,0.15384615384615385
543243,"Gray, Sonny",148,0.4797297297297297,0.5202702702702703,0.1891891891891892,0.27702702702702703,0.05405405405405406,0.4594594594594595,0.3310810810810811,0.20945945945945946,0.28378378378378377,0.14189189189189189,0.05405405405405406,0.1756756756756757,0.1891891891891892,0.1554054054054054
669920,"Alexander, Jason",61,0.4426229508196721,0.5573770491803278,0.2786885245901639,0.21311475409836064,0.06557377049180328,0.5245901639344263,0.29508196721311475,0.18032786885245902,0.2459016393442623,0.14754098360655737,0.04918032786885246,0.27868852459016397,0.14754098360655737,0.13114754098360656
675911,"Strider, Spencer",56,0.3392857142857143,0.6607142857142857,0.4107142857142857,0.14285714285714285,0.10714285714285714,0.42857142857142855,0.23214285714285715,0.3392857142857143,0.14285714285714285,0.10714285714285714,0.08928571428571429,0.2857142857142857,0.125,0.25
701656,"Henderson, Logan",54,0.18518518518518517,0.8148148148148148,0.3333333333333333,0.35185185185185186,0.12962962962962962,0.42592592592592593,0.35185185185185186,0.2222222222222222,0.1111111111111111,0.037037037037037035,0.037037037037037035,0.3148148148148148,0.3148148148148148,0.18518518518518517
690953,"Abel, Mick",57,0.40350877192982454,0.5964912280701754,0.24561403508771928,0.2807017543859649,0.07017543859649122,0.38596491228070173,0.3508771929824561,0.2631578947368421,0.21052631578947367,0.14035087719298245,0.05263157894736842,0.17543859649122806,0.21052631578947367,0.21052631578947367
672335,"Pérez, Cionel",55,0.6,0.4,0.2,0.14545454545454545,0.05454545454545454,0.32727272727272727,0.4,0.2727272727272727,0.2,0.2909090909090909,0.10909090909090909,0.12727272727272726,0.10909090909090913,0.16363636363636364
607481,"Bummer, Aaron",53,0.4716981132075472,0.5283018867924528,0.3018867924528302,0.1509433962264151,0.07547169811320754,0.39622641509433965,0.39622641509433965,0.20754716981132076,0.20754716981132076,0.18867924528301888,0.07547169811320754,0.18867924528301888,0.20754716981132076,0.13207547169811323
660761,"Suarez, José",81,0.43209876543209874,0.5679012345679012,0.16049382716049382,0.3333333333333333,0.07407407407407407,0.4444444444444444,0.4074074074074074,0.14814814814814814,0.18518518518518517,0.19753086419753085,0.04938271604938271,0.25925925925925924,0.20987654320987653,0.09876543209876543
527048,"Pérez, Martín",143,0.45454545454545453,0.5454545454545455,0.2517482517482518,0.23776223776223776,0.055944055944055944,0.5524475524475524,0.2727272727272727,0.17482517482517482,0.3076923076923077,0.11188811188811189,0.03496503496503497,0.24475524475524468,0.16083916083916083,0.13986013986013984
680730,"Parker, Mitchell",87,0.4367816091954023,0.5632183908045977,0.27586206896551724,0.20689655172413793,0.08045977011494253,0.45977011494252873,0.3218390804597701,0.21839080459770116,0.22988505747126436,0.14942528735632185,0.05747126436781609,0.22988505747126436,0.17241379310344826,0.16091954022988508
663623,"Irvin, Jake",142,0.4014084507042254,0.5985915492957746,0.3028169014084507,0.2323943661971831,0.06338028169014084,0.3873239436619718,0.352112676056338,0.2605633802816901,0.15492957746478872,0.19014084507042253,0.056338028169014086,0.2323943661971831,0.16197183098591547,0.20422535211267603
592662,"Ray, Robbie",168,0.3333333333333333,0.6666666666666667,0.375,0.23809523809523808,0.05357142857142857,0.3630952380952381,0.3273809523809524,0.30952380952380953,0.15476190476190477,0.1130952380952381,0.06547619047619048,0.20833333333333331,0.2142857142857143,0.24404761904761907
676775,"Winn, Keaton",67,0.44776119402985076,0.5522388059701492,0.29850746268656714,0.22388059701492538,0.029850746268656716,0.34328358208955223,0.3880597014925373,0.26865671641791045,0.1791044776119403,0.19402985074626866,0.07462686567164178,0.16417910447761194,0.19402985074626866,0.19402985074626866
605288,"Houser, Adrian",198,0.4595959595959596,0.5404040404040404,0.1919191919191919,0.2727272727272727,0.07575757575757576,0.398989898989899,0.3434343434343434,0.25757575757575757,0.24242424242424243,0.1717171717171717,0.045454545454545456,0.15656565656565657,0.1717171717171717,0.2121212121212121
657424,"Gage, Matt",65,0.4461538461538462,0.5538461538461539,0.3076923076923077,0.2,0.046153846153846156,0.4461538461538462,0.3384615384615385,0.2153846153846154,0.27692307692307694,0.15384615384615385,0.015384615384615385,0.16923076923076924,0.18461538461538463,0.2
