"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
680776,"Duran, Jarren","L","75.17922462",26.77529951810615,6.981022891169855,-2.912925578108336,0.47554347826086957,6.538621939066809,34.64336428583929,28.10474234677248,30.49886927232115,368
808959,"Murakami, Munetaka","L","75.168679624",35.423883345999045,18.81677034600836,-2.4216424135840917,0.4636591478696742,4.913457127573432,33.84767949517203,28.93422236759861,27.832364546498916,399
682998,"Carroll, Corbin","L","75.093250029",26.477659999993918,11.579818105920825,1.317979310908324,0.6647058823529413,3.1577997974314473,34.1516605940249,30.993860796593463,32.40069234807846,340
694212,"Basallo, Samuel","L","75.077264982",32.20623196839131,11.484005365547576,-4.695946402507821,0.5516014234875445,1.5936574242292303,34.574334798113405,32.98067737388418,24.562269892036262,281
686948,"Baldwin, Drake","L","75.027941135",34.145584183846886,12.636594259788076,3.6938370851669196,0.4918918918918919,1.505869079240353,29.46453666004431,27.95866758080395,28.125100565963873,370
671739,"Harris II, Michael","L","74.990891913",30.954298431214855,7.769523143632873,-2.552863150156358,0.4972677595628416,1.7170761899636582,31.249611469174386,29.532535279210727,28.61371202866914,366
683146,"Baty, Brett","L","74.860721861",37.06224345635524,9.725409167495346,3.1211271080806924,0.46372239747634064,0.3070290929779033,29.15741555141809,28.850386458440184,29.056171875807884,317
669394,"Burger, Jake","R","74.842745",25.43864849892026,9.209948962560498,-8.565344465098352,0.6137566137566137,10.591839543132359,33.20357987058429,22.611740327451933,31.13538753824455,378
624585,"Soler, Jorge","R","74.785248165",33.9526940483127,12.416142782373322,-8.520977619470159,0.524547803617571,2.0267783808036177,29.316862117716788,27.290083736913164,30.15075536072058,387
621566,"Olson, Matt","L","74.759838429",33.752113820890884,9.728277396324282,-1.3013910755563547,0.5464601769911503,5.55526029603105,35.96807942959849,30.412819133567446,30.737374787536382,452
691785,"Mayer, Marcelo","L","74.753380568",30.58562617791176,8.814328737374705,-6.789928056509612,0.4393939393939394,4.730038250650646,31.855273731522058,27.12523548087142,26.146078092014463,264
682829,"De La Cruz, Elly","R","74.739614599",34.57019582884839,8.26059532858417,0.5323722674964155,0.48395721925133683,7.931520260985332,36.71878569421546,28.787265433230115,28.271301743636517,374
657757,"Sheets, Gavin","L","74.663196444",28.92542732245773,7.969757065281492,-5.4411293915600565,0.4814814814814815,0.8953569718893288,30.963266574830765,30.067909602941434,27.761962472049607,270
663728,"Raleigh, Cal","R","74.652923405",34.76365023114397,17.053024596273087,-5.470375206392708,0.45844504021447724,3.953387323318979,33.7832658688377,29.829878545518724,24.720191636226648,373
660271,"Ohtani, Shohei","L","74.633198971",37.16862874472872,12.985915197963982,0.46561584394578104,0.5461741424802111,-4.372568414442503,26.231033532930105,30.603601947372606,31.269134211656652,379
683357,"Caissie, Owen","L","74.610525714",36.04965795394313,11.096559325031341,-1.9440665257879246,0.36071428571428577,4.20084721814105,33.21970602958064,29.018858811439596,28.44167599980136,280
695600,"Jensen, Carter","L","74.587121093",24.937783967927846,5.342832463846442,-6.604420641525638,0.4662379421221865,11.79725116150637,38.60507379504934,26.80782263354298,27.406295858500258,311
691718,"Crow-Armstrong, Pete","L","74.559747014",34.636144762048815,14.957073539522563,-5.919693879621804,0.4976303317535545,7.1545712543591895,37.44152253149455,30.286951277135355,26.416814020862308,422
