"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
673548,"Suzuki, Seiya",292,0.9012345679012346,217,"72.693907158",0.3013698630136986,0.2903225806451613,0.21575342465753425,0.15207373271889402,0.11301369863013698,"7.282867363",6,-6.148456493457489,,NaN,109,0.3732876712328767
669224,"Wells, Austin",263,0.9037800687285223,201,"72.671726312",0.23954372623574147,0.2835820895522388,0.21673003802281368,0.11940298507462686,0.09125475285171103,"7.616145894",9,-15.18697979463794,,NaN,87,0.33079847908745247
802139,"Wetherholt, JJ",408,0.9086859688195991,328,"72.585113897",0.24264705882352947,0.3445121951219512,0.2769607843137255,0.13719512195121952,0.11029411764705882,"7.62594924",12,-9.18473254991705,,NaN,165,0.40441176470588236
682928,"Abrams, CJ",423,0.9019189765458422,305,"72.584447423",0.2458628841607566,0.33114754098360655,0.23877068557919623,0.16393442622950818,0.1182033096926714,"7.708464515",11,8.233427902375286,,NaN,152,0.35933806146572106
650489,"Castro, Willi",349,0.9041450777202072,248,"72.567145788",0.22922636103151864,0.2701612903225806,0.19197707736389685,0.11693548387096774,0.0830945558739255,"7.356528338",5,-7.401483293509369,,NaN,104,0.2979942693409742
665750,"Taveras, Leody",253,0.900355871886121,192,"72.538025889",0.24505928853754944,0.2760416666666667,0.20948616600790515,0.10416666666666667,0.07905138339920949,"7.531816403",3,-2.98577689216999,,NaN,98,0.38735177865612647
607043,"Nimmo, Brandon",402,0.9095022624434389,314,"72.514426891",0.28606965174129356,0.3535031847133758,0.27611940298507465,0.1751592356687898,0.13681592039800994,"6.996760945",8,-7.568290778953487,,NaN,152,0.3781094527363184
543807,"Springer, George",308,0.9032258064516129,238,"72.492861461",0.28571428571428575,0.2857142857142857,0.22077922077922077,0.12184873949579832,0.09415584415584416,"7.487148636",11,-9.703445679731969,,NaN,113,0.36688311688311687
694728,"Matthews, Brice",250,0.9057971014492754,151,"72.48884836",0.24000000000000005,0.33774834437086093,0.204,0.17218543046357615,0.104,"7.298909",5,-12.617125326848878,,NaN,82,0.328
656555,"Hoskins, Rhys",250,0.8992805755395683,183,"72.47763388",0.22000000000000006,0.2896174863387978,0.212,0.14207650273224043,0.104,"8.44911404",8,-8.2193920162272,,NaN,76,0.304
657656,"Laureano, Ramón",359,0.9042821158690176,250,"72.448665404",0.25905292479108644,0.264,0.18384401114206128,0.12,0.08356545961002786,"7.100571421",10,-9.291583218025487,,NaN,103,0.28690807799442897
676475,"Burleson, Alec",371,0.902676399026764,300,"72.377494528",0.22911051212938013,0.38,0.30727762803234504,0.18666666666666668,0.1509433962264151,"7.446954474",2,-2.922247191016605,,NaN,163,0.4393530997304582
642715,"Adames, Willy",399,0.9006772009029346,304,"72.332738872",0.2531328320802005,0.3190789473684211,0.24310776942355888,0.13815789473684212,0.10526315789473684,"8.146421053",7,-5.077527665765969,,NaN,154,0.38596491228070173
700250,"Rice, Ben",333,0.9024390243902439,257,"72.293246997",0.1891891891891892,0.38910505836575876,0.3003003003003003,0.22178988326848248,0.17117117117117117,"7.513240691",5,13.071737657663082,,NaN,138,0.4144144144144144
663743,"Fortes, Nick",237,0.915057915057915,201,"72.282902278",0.2109704641350211,0.3034825870646766,0.25738396624472576,0.17412935323383086,0.14767932489451477,"7.392584346",3,-10.748641439014111,,NaN,108,0.45569620253164556
669477,"Schmitt, Casey",329,0.9088397790055248,260,"72.19409535",0.25531914893617025,0.3423076923076923,0.270516717325228,0.16153846153846155,0.1276595744680851,"7.680280638",6,5.1988529607627365,,NaN,136,0.4133738601823708
672640,"Lopez, Otto",356,0.9012658227848102,290,"72.184512219",0.2612359550561798,0.3896551724137931,0.31741573033707865,0.19655172413793104,0.1601123595505618,"6.816799944",11,3.1556046823900727,,NaN,167,0.4691011235955056
606192,"Hernández, Teoscar",324,0.9025069637883009,234,"72.160817809",0.21913580246913586,0.32051282051282054,0.23148148148148148,0.1794871794871795,0.12962962962962962,"7.720535586",9,-1.7785003457131607,,NaN,118,0.36419753086419754
672580,"Garcia, Maikel",318,0.9034090909090909,283,"72.157246384",0.1981132075471698,0.392226148409894,0.3490566037735849,0.1696113074204947,0.1509433962264151,"7.13270305",6,-3.011960336446945,,NaN,175,0.550314465408805
672724,"Peraza, Oswald",297,0.9054878048780488,209,"72.144944646",0.2424242424242424,0.24880382775119617,0.1750841750841751,0.12440191387559808,0.08754208754208755,"7.788447542",6,-1.9519288580475354,,NaN,98,0.32996632996632996
605137,"Bell, Josh",406,0.9022222222222223,300,"72.102629828",0.25369458128078815,0.31,0.229064039408867,0.14,0.10344827586206896,"8.181095493",5,-17.20336397240257,,NaN,142,0.3497536945812808
701398,"Stewart, Sal",409,0.9008810572687225,312,"72.075393252",0.2444987775061125,0.3108974358974359,0.2371638141809291,0.14423076923076922,0.1100244498777506,"7.67740154",13,-0.5218875721510289,,NaN,148,0.36185819070904646
664023,"Happ, Ian",384,0.9014084507042254,258,"71.956583177",0.19531250000000003,0.3023255813953488,0.203125,0.17054263565891473,0.11458333333333333,"6.935420286",3,-0.3788708004357595,,NaN,116,0.3020833333333333
